book_id,title,author,genre,isbn,pages,publication_year,price,amazon_link,user_age,user_gender,rating,review_count
12,The Bear and the Nightingale,Katherine Arden,dark_fantasy,978-290116812,586,1951,1169,https://www.amazon.in/dp/B22095468,22,Male,3.35,4814
12,The Bear and the Nightingale,Katherine Arden,dark_fantasy,978-582478452,355,1985,1176,https://www.amazon.in/dp/B15523800,41,Female,4.43,1324
12,The Bear and the Nightingale,Katherine Arden,dark_fantasy,978-118410135,390,2012,987,https://www.amazon.in/dp/B09551308,37,Female,5.0,1195
12,The Bear and the Nightingale,Katherine Arden,dark_fantasy,978-840782918,251,1984,1257,https://www.amazon.in/dp/B17773209,21,Female,4.07,176
12,The Bear and the Nightingale,Katherine Arden,dark_fantasy,978-370688991,400,2021,1456,https://www.amazon.in/dp/B29890570,16,Male,5.0,1508
12,The Bear and the Nightingale,Katherine Arden,dark_fantasy,978-121013174,485,2020,1059,https://www.amazon.in/dp/B26726001,55,Male,2.95,21
12,The Bear and the Nightingale,Katherine Arden,dark_fantasy,978-428927979,585,1982,756,https://www.amazon.in/dp/B24346496,36,Male,2.83,3302
12,The Bear and the Nightingale,Katherine Arden,dark_fantasy,978-770679790,350,1981,865,https://www.amazon.in/dp/B06639627,51,Male,3.64,2933
12,The Bear and the Nightingale,Katherine Arden,dark_fantasy,978-562592874,725,1952,356,https://www.amazon.in/dp/B03298407,37,Female,3.98,1904
12,The Bear and the Nightingale,Katherine Arden,dark_fantasy,978-674431163,224,1963,1323,https://www.amazon.in/dp/B13277024,31,Male,3.9,1818
12,The Bear and the Nightingale,Katherine Arden,dark_fantasy,978-139315985,412,1951,1403,https://www.amazon.in/dp/B13017920,46,Male,3.61,2307
12,The Bear and the Nightingale,Katherine Arden,dark_fantasy,978-354164898,776,1965,391,https://www.amazon.in/dp/B15046832,54,Male,2.78,371
12,The Bear and the Nightingale,Katherine Arden,dark_fantasy,978-847183497,156,2012,643,https://www.amazon.in/dp/B16548965,38,Male,4.47,829
12,The Bear and the Nightingale,Katherine Arden,dark_fantasy,978-847731349,507,1995,1126,https://www.amazon.in/dp/B23756401,20,Female,2.5,230
12,The Bear and the Nightingale,Katherine Arden,dark_fantasy,978-306743219,326,1970,679,https://www.amazon.in/dp/B21758400,43,Male,4.5,1479
12,The Bear and the Nightingale,Katherine Arden,dark_fantasy,978-594839420,212,2007,662,https://www.amazon.in/dp/B23256787,26,Male,2.9,267
12,The Bear and the Nightingale,Katherine Arden,dark_fantasy,978-917216964,456,2005,515,https://www.amazon.in/dp/B22061460,19,Female,4.38,1313
12,The Bear and the Nightingale,Katherine Arden,dark_fantasy,978-137720016,695,1972,1060,https://www.amazon.in/dp/B02423166,42,Male,3.01,1300
12,The Bear and the Nightingale,Katherine Arden,dark_fantasy,978-566668019,384,1971,745,https://www.amazon.in/dp/B29728545,22,Male,3.75,4556
12,The Bear and the Nightingale,Katherine Arden,dark_fantasy,978-738092118,695,2022,641,https://www.amazon.in/dp/B18128409,50,Female,2.97,1420
12,The Bear and the Nightingale,Katherine Arden,dark_fantasy,978-750989602,369,1952,601,https://www.amazon.in/dp/B15958241,49,Female,3.45,3086
12,The Bear and the Nightingale,Katherine Arden,dark_fantasy,978-223853455,279,1956,670,https://www.amazon.in/dp/B29951364,49,Male,5.0,937
12,The Bear and the Nightingale,Katherine Arden,dark_fantasy,978-723481438,288,1956,1260,https://www.amazon.in/dp/B04888965,50,Female,5.0,1045
12,The Bear and the Nightingale,Katherine Arden,dark_fantasy,978-693003241,235,1993,1275,https://www.amazon.in/dp/B22569282,21,Male,3.22,2137
12,The Bear and the Nightingale,Katherine Arden,dark_fantasy,978-147264570,587,2012,620,https://www.amazon.in/dp/B04699507,35,Male,4.98,742
12,The Bear and the Nightingale,Katherine Arden,dark_fantasy,978-874081780,799,2019,364,https://www.amazon.in/dp/B26399619,39,Female,2.71,3785
12,The Bear and the Nightingale,Katherine Arden,dark_fantasy,978-921927296,161,1953,249,https://www.amazon.in/dp/B21509145,28,Female,2.59,695
12,The Bear and the Nightingale,Katherine Arden,dark_fantasy,978-304464086,642,1962,1099,https://www.amazon.in/dp/B27233398,30,Male,2.75,478
12,The Bear and the Nightingale,Katherine Arden,dark_fantasy,978-435913717,538,1964,1232,https://www.amazon.in/dp/B25863073,40,Male,5.0,2403
12,The Bear and the Nightingale,Katherine Arden,dark_fantasy,978-258853246,764,2023,1305,https://www.amazon.in/dp/B15818144,30,Male,4.14,4033
12,The Bear and the Nightingale,Katherine Arden,dark_fantasy,978-919510530,445,2014,1473,https://www.amazon.in/dp/B06269952,37,Male,3.03,3118
12,The Bear and the Nightingale,Katherine Arden,dark_fantasy,978-147401848,763,1956,205,https://www.amazon.in/dp/B25383639,31,Female,3.9,2022
12,The Bear and the Nightingale,Katherine Arden,dark_fantasy,978-877280879,678,1985,1285,https://www.amazon.in/dp/B07797848,41,Female,2.77,3104
12,The Bear and the Nightingale,Katherine Arden,dark_fantasy,978-956523994,425,2015,666,https://www.amazon.in/dp/B17200293,38,Male,3.74,411
12,The Bear and the Nightingale,Katherine Arden,dark_fantasy,978-503002716,192,2020,280,https://www.amazon.in/dp/B28881419,34,Male,4.86,444
12,The Bear and the Nightingale,Katherine Arden,dark_fantasy,978-759501682,721,2008,1465,https://www.amazon.in/dp/B11285118,36,Male,3.73,4317
12,The Bear and the Nightingale,Katherine Arden,dark_fantasy,978-961134201,198,1965,1002,https://www.amazon.in/dp/B19868030,24,Male,2.68,1027
12,The Bear and the Nightingale,Katherine Arden,dark_fantasy,978-377735807,331,2020,1170,https://www.amazon.in/dp/B15177784,35,Female,4.38,4234
12,The Bear and the Nightingale,Katherine Arden,dark_fantasy,978-168897639,559,1984,696,https://www.amazon.in/dp/B02099420,32,Male,4.08,1169
12,The Bear and the Nightingale,Katherine Arden,dark_fantasy,978-660196312,735,1989,1034,https://www.amazon.in/dp/B13660746,52,Female,4.68,179
12,The Bear and the Nightingale,Katherine Arden,dark_fantasy,978-878708220,691,2005,638,https://www.amazon.in/dp/B06193974,33,Male,3.6,2073
12,The Bear and the Nightingale,Katherine Arden,dark_fantasy,978-413130296,796,1999,520,https://www.amazon.in/dp/B17269057,27,Male,4.97,2390
12,The Bear and the Nightingale,Katherine Arden,dark_fantasy,978-874301128,527,1993,1313,https://www.amazon.in/dp/B24136589,18,Female,4.87,2417
12,The Bear and the Nightingale,Katherine Arden,dark_fantasy,978-430422007,571,1985,795,https://www.amazon.in/dp/B29897879,20,Male,3.91,4148
12,The Bear and the Nightingale,Katherine Arden,dark_fantasy,978-697097434,662,2016,565,https://www.amazon.in/dp/B16562506,20,Male,3.61,1109
12,The Bear and the Nightingale,Katherine Arden,dark_fantasy,978-837475362,208,1987,689,https://www.amazon.in/dp/B04626117,31,Female,2.61,1721
12,The Bear and the Nightingale,Katherine Arden,dark_fantasy,978-861152018,275,2000,654,https://www.amazon.in/dp/B02714223,31,Female,4.26,747
12,The Bear and the Nightingale,Katherine Arden,dark_fantasy,978-945435411,276,2019,298,https://www.amazon.in/dp/B24332271,27,Female,4.66,1985
12,The Bear and the Nightingale,Katherine Arden,dark_fantasy,978-244640503,564,1991,662,https://www.amazon.in/dp/B07822403,37,Male,3.98,294
12,The Bear and the Nightingale,Katherine Arden,dark_fantasy,978-756995956,667,2013,870,https://www.amazon.in/dp/B12598999,42,Male,5.0,3792
12,The Bear and the Nightingale,Katherine Arden,dark_fantasy,978-298458430,363,1953,260,https://www.amazon.in/dp/B22790897,48,Male,2.53,2750
12,The Bear and the Nightingale,Katherine Arden,dark_fantasy,978-662500855,163,1981,972,https://www.amazon.in/dp/B18923426,33,Male,5.0,4084
12,The Bear and the Nightingale,Katherine Arden,dark_fantasy,978-546151434,153,1977,1002,https://www.amazon.in/dp/B16801436,34,Male,5.0,1107
12,The Bear and the Nightingale,Katherine Arden,dark_fantasy,978-968134885,276,2017,1377,https://www.amazon.in/dp/B12826302,15,Female,2.81,4427
12,The Bear and the Nightingale,Katherine Arden,dark_fantasy,978-612547316,501,1953,1401,https://www.amazon.in/dp/B07833008,32,Male,3.69,1605
12,The Bear and the Nightingale,Katherine Arden,dark_fantasy,978-643155086,301,1959,691,https://www.amazon.in/dp/B15614064,25,Male,4.32,2755
12,The Bear and the Nightingale,Katherine Arden,dark_fantasy,978-139173177,451,1966,1264,https://www.amazon.in/dp/B27832486,38,Male,2.78,361
12,The Bear and the Nightingale,Katherine Arden,dark_fantasy,978-524661188,588,2005,294,https://www.amazon.in/dp/B22610366,25,Female,3.21,964
12,The Bear and the Nightingale,Katherine Arden,dark_fantasy,978-119293882,193,1974,313,https://www.amazon.in/dp/B24408831,44,Female,4.84,2969
12,The Bear and the Nightingale,Katherine Arden,dark_fantasy,978-918981746,177,1999,515,https://www.amazon.in/dp/B28644182,42,Male,4.95,605
12,The Bear and the Nightingale,Katherine Arden,dark_fantasy,978-924198469,373,1982,897,https://www.amazon.in/dp/B11873288,31,Male,5.0,3530
12,The Bear and the Nightingale,Katherine Arden,dark_fantasy,978-621179377,791,2012,1069,https://www.amazon.in/dp/B23392360,40,Female,4.22,1737
12,The Bear and the Nightingale,Katherine Arden,dark_fantasy,978-143316721,268,1980,822,https://www.amazon.in/dp/B21083198,43,Female,4.75,4333
12,The Bear and the Nightingale,Katherine Arden,dark_fantasy,978-612053387,713,2017,479,https://www.amazon.in/dp/B11773774,36,Female,3.4,1746
12,The Bear and the Nightingale,Katherine Arden,dark_fantasy,978-816213440,529,2007,236,https://www.amazon.in/dp/B21796771,31,Male,2.66,4166
12,The Bear and the Nightingale,Katherine Arden,dark_fantasy,978-295182679,166,2007,722,https://www.amazon.in/dp/B23778324,27,Female,3.36,3310
12,The Bear and the Nightingale,Katherine Arden,dark_fantasy,978-805202708,453,2020,1438,https://www.amazon.in/dp/B28653803,48,Female,5.0,744
12,The Bear and the Nightingale,Katherine Arden,dark_fantasy,978-493183310,743,1999,1364,https://www.amazon.in/dp/B03465107,44,Male,4.11,2716
13,The Ten Thousand Doors of January,Alix E. Harrow,dark_fantasy,978-432423268,733,1974,558,https://www.amazon.in/dp/B02817893,22,Male,4.82,1525
13,The Ten Thousand Doors of January,Alix E. Harrow,dark_fantasy,978-561574330,563,2022,1346,https://www.amazon.in/dp/B07842069,29,Male,4.83,198
13,The Ten Thousand Doors of January,Alix E. Harrow,dark_fantasy,978-226397304,618,2003,262,https://www.amazon.in/dp/B28415350,50,Male,3.69,1434
13,The Ten Thousand Doors of January,Alix E. Harrow,dark_fantasy,978-877819947,383,2016,1442,https://www.amazon.in/dp/B06465649,46,Female,4.18,4944
13,The Ten Thousand Doors of January,Alix E. Harrow,dark_fantasy,978-702533755,167,1986,206,https://www.amazon.in/dp/B17836248,32,Male,4.47,975
13,The Ten Thousand Doors of January,Alix E. Harrow,dark_fantasy,978-963916845,300,2001,1409,https://www.amazon.in/dp/B13459745,33,Female,2.59,3566
13,The Ten Thousand Doors of January,Alix E. Harrow,dark_fantasy,978-510635261,736,1998,905,https://www.amazon.in/dp/B12221451,48,Male,4.85,1784
13,The Ten Thousand Doors of January,Alix E. Harrow,dark_fantasy,978-991865187,299,1974,1282,https://www.amazon.in/dp/B16651446,28,Female,2.79,994
13,The Ten Thousand Doors of January,Alix E. Harrow,dark_fantasy,978-259936038,396,1989,1242,https://www.amazon.in/dp/B11680518,31,Female,3.7,251
13,The Ten Thousand Doors of January,Alix E. Harrow,dark_fantasy,978-816954954,676,2005,1429,https://www.amazon.in/dp/B17531140,35,Male,2.5,522
13,The Ten Thousand Doors of January,Alix E. Harrow,dark_fantasy,978-180591562,233,1974,1453,https://www.amazon.in/dp/B11427572,16,Female,4.01,402
13,The Ten Thousand Doors of January,Alix E. Harrow,dark_fantasy,978-399839267,232,1987,1489,https://www.amazon.in/dp/B22227468,25,Male,4.34,2642
13,The Ten Thousand Doors of January,Alix E. Harrow,dark_fantasy,978-775960462,684,1975,1392,https://www.amazon.in/dp/B17897700,27,Female,4.82,1186
13,The Ten Thousand Doors of January,Alix E. Harrow,dark_fantasy,978-390040763,167,2013,1102,https://www.amazon.in/dp/B15722802,24,Male,4.41,3210
13,The Ten Thousand Doors of January,Alix E. Harrow,dark_fantasy,978-879559338,562,2002,466,https://www.amazon.in/dp/B23301718,21,Female,5.0,2832
13,The Ten Thousand Doors of January,Alix E. Harrow,dark_fantasy,978-986917217,635,1999,297,https://www.amazon.in/dp/B02120619,15,Female,3.17,2168
13,The Ten Thousand Doors of January,Alix E. Harrow,dark_fantasy,978-309667991,353,1975,1129,https://www.amazon.in/dp/B02496306,25,Female,2.7,1096
13,The Ten Thousand Doors of January,Alix E. Harrow,dark_fantasy,978-530905805,261,2009,1315,https://www.amazon.in/dp/B08788907,36,Male,3.11,97
13,The Ten Thousand Doors of January,Alix E. Harrow,dark_fantasy,978-275430965,150,1998,430,https://www.amazon.in/dp/B08078300,25,Male,2.74,1959
13,The Ten Thousand Doors of January,Alix E. Harrow,dark_fantasy,978-686384137,737,1994,970,https://www.amazon.in/dp/B04194167,45,Male,3.9,1797
13,The Ten Thousand Doors of January,Alix E. Harrow,dark_fantasy,978-736251119,200,1971,1385,https://www.amazon.in/dp/B11801709,32,Female,3.42,1163
13,The Ten Thousand Doors of January,Alix E. Harrow,dark_fantasy,978-201486041,591,1985,783,https://www.amazon.in/dp/B04967937,39,Male,5.0,3710
13,The Ten Thousand Doors of January,Alix E. Harrow,dark_fantasy,978-673573365,260,1968,1148,https://www.amazon.in/dp/B29382875,28,Male,3.7,4215
13,The Ten Thousand Doors of January,Alix E. Harrow,dark_fantasy,978-273384543,244,2012,1406,https://www.amazon.in/dp/B24060030,25,Male,2.54,848
13,The Ten Thousand Doors of January,Alix E. Harrow,dark_fantasy,978-550829541,325,2023,1318,https://www.amazon.in/dp/B19242744,46,Female,4.06,4978
13,The Ten Thousand Doors of January,Alix E. Harrow,dark_fantasy,978-348709521,702,1981,435,https://www.amazon.in/dp/B23973201,37,Female,5.0,4462
13,The Ten Thousand Doors of January,Alix E. Harrow,dark_fantasy,978-345788402,736,2007,246,https://www.amazon.in/dp/B18192211,50,Female,2.59,3309
13,The Ten Thousand Doors of January,Alix E. Harrow,dark_fantasy,978-165593754,562,2013,683,https://www.amazon.in/dp/B19695251,43,Female,3.93,1210
13,The Ten Thousand Doors of January,Alix E. Harrow,dark_fantasy,978-254220978,236,1971,569,https://www.amazon.in/dp/B06860345,24,Male,3.63,2696
13,The Ten Thousand Doors of January,Alix E. Harrow,dark_fantasy,978-828799173,524,1951,886,https://www.amazon.in/dp/B28504152,45,Male,5.0,869
13,The Ten Thousand Doors of January,Alix E. Harrow,dark_fantasy,978-886504775,224,2016,556,https://www.amazon.in/dp/B03327739,48,Female,4.21,2691
13,The Ten Thousand Doors of January,Alix E. Harrow,dark_fantasy,978-142342813,720,2018,749,https://www.amazon.in/dp/B08213549,47,Female,4.76,4998
13,The Ten Thousand Doors of January,Alix E. Harrow,dark_fantasy,978-236230005,188,1992,269,https://www.amazon.in/dp/B24855388,44,Male,5.0,4452
13,The Ten Thousand Doors of January,Alix E. Harrow,dark_fantasy,978-420122455,770,1993,1448,https://www.amazon.in/dp/B22107585,38,Female,4.45,698
13,The Ten Thousand Doors of January,Alix E. Harrow,dark_fantasy,978-644961452,618,1954,1103,https://www.amazon.in/dp/B06988423,36,Female,4.38,1476
13,The Ten Thousand Doors of January,Alix E. Harrow,dark_fantasy,978-310441319,702,1973,253,https://www.amazon.in/dp/B28583409,32,Female,3.67,2261
13,The Ten Thousand Doors of January,Alix E. Harrow,dark_fantasy,978-812634067,622,2013,1450,https://www.amazon.in/dp/B29262295,32,Male,4.66,3159
13,The Ten Thousand Doors of January,Alix E. Harrow,dark_fantasy,978-871526168,307,1966,855,https://www.amazon.in/dp/B24290911,39,Female,4.02,4056
13,The Ten Thousand Doors of January,Alix E. Harrow,dark_fantasy,978-100702897,558,1973,1480,https://www.amazon.in/dp/B07185439,41,Female,4.54,434
13,The Ten Thousand Doors of January,Alix E. Harrow,dark_fantasy,978-486930664,549,1998,1468,https://www.amazon.in/dp/B18661071,48,Male,4.49,4672
13,The Ten Thousand Doors of January,Alix E. Harrow,dark_fantasy,978-681721208,330,1993,967,https://www.amazon.in/dp/B15214532,13,Male,1.5,1505
13,The Ten Thousand Doors of January,Alix E. Harrow,dark_fantasy,978-310568556,293,1995,1452,https://www.amazon.in/dp/B14115342,47,Female,4.28,2030
13,The Ten Thousand Doors of January,Alix E. Harrow,dark_fantasy,978-991536817,377,1974,1318,https://www.amazon.in/dp/B22729774,44,Female,4.87,2796
13,The Ten Thousand Doors of January,Alix E. Harrow,dark_fantasy,978-830712974,485,1973,1291,https://www.amazon.in/dp/B19108476,35,Female,2.74,1467
13,The Ten Thousand Doors of January,Alix E. Harrow,dark_fantasy,978-284530250,563,1978,655,https://www.amazon.in/dp/B19887577,37,Male,5.0,4990
13,The Ten Thousand Doors of January,Alix E. Harrow,dark_fantasy,978-641682614,258,2021,1001,https://www.amazon.in/dp/B17137176,51,Male,3.17,220
13,The Ten Thousand Doors of January,Alix E. Harrow,dark_fantasy,978-699883347,482,1952,1449,https://www.amazon.in/dp/B19183395,55,Female,5.0,2363
13,The Ten Thousand Doors of January,Alix E. Harrow,dark_fantasy,978-774447039,788,1965,1249,https://www.amazon.in/dp/B22250064,32,Male,3.08,937
13,The Ten Thousand Doors of January,Alix E. Harrow,dark_fantasy,978-660002094,491,2024,683,https://www.amazon.in/dp/B11632342,45,Male,2.64,714
13,The Ten Thousand Doors of January,Alix E. Harrow,dark_fantasy,978-449230222,450,2008,420,https://www.amazon.in/dp/B16499003,31,Female,3.42,1667
13,The Ten Thousand Doors of January,Alix E. Harrow,dark_fantasy,978-330282830,579,2010,1274,https://www.amazon.in/dp/B04995474,19,Male,3.6,3501
13,The Ten Thousand Doors of January,Alix E. Harrow,dark_fantasy,978-766547575,422,1969,423,https://www.amazon.in/dp/B12461916,40,Male,2.55,298
13,The Ten Thousand Doors of January,Alix E. Harrow,dark_fantasy,978-668237183,274,2017,1168,https://www.amazon.in/dp/B22009020,30,Female,3.65,4966
13,The Ten Thousand Doors of January,Alix E. Harrow,dark_fantasy,978-487606407,282,1980,1253,https://www.amazon.in/dp/B26843777,44,Female,2.52,3304
13,The Ten Thousand Doors of January,Alix E. Harrow,dark_fantasy,978-969077765,588,2003,319,https://www.amazon.in/dp/B19496643,24,Female,4.17,3413
13,The Ten Thousand Doors of January,Alix E. Harrow,dark_fantasy,978-279948247,291,2013,891,https://www.amazon.in/dp/B26658708,44,Female,3.4,2300
13,The Ten Thousand Doors of January,Alix E. Harrow,dark_fantasy,978-955345361,474,1986,564,https://www.amazon.in/dp/B23162530,45,Female,5.0,2504
13,The Ten Thousand Doors of January,Alix E. Harrow,dark_fantasy,978-559676686,490,1953,478,https://www.amazon.in/dp/B01661059,38,Male,4.94,361
13,The Ten Thousand Doors of January,Alix E. Harrow,dark_fantasy,978-729568465,387,1959,684,https://www.amazon.in/dp/B02941686,29,Female,4.42,2680
13,The Ten Thousand Doors of January,Alix E. Harrow,dark_fantasy,978-464996815,642,1954,1268,https://www.amazon.in/dp/B08141772,27,Male,2.52,4561
13,The Ten Thousand Doors of January,Alix E. Harrow,dark_fantasy,978-405332410,682,2017,1463,https://www.amazon.in/dp/B17473080,45,Male,3.35,4814
13,The Ten Thousand Doors of January,Alix E. Harrow,dark_fantasy,978-841269110,377,2004,1119,https://www.amazon.in/dp/B28399823,50,Male,4.0,2407
13,The Ten Thousand Doors of January,Alix E. Harrow,dark_fantasy,978-239303571,525,2015,543,https://www.amazon.in/dp/B15830383,53,Male,4.74,1723
13,The Ten Thousand Doors of January,Alix E. Harrow,dark_fantasy,978-967292573,258,1967,589,https://www.amazon.in/dp/B03118885,19,Male,4.62,1649
13,The Ten Thousand Doors of January,Alix E. Harrow,dark_fantasy,978-770087764,244,1957,972,https://www.amazon.in/dp/B21136144,39,Male,4.38,746
13,The Ten Thousand Doors of January,Alix E. Harrow,dark_fantasy,978-271960612,358,2020,1148,https://www.amazon.in/dp/B11406434,42,Female,3.29,4372
13,The Ten Thousand Doors of January,Alix E. Harrow,dark_fantasy,978-193514201,616,1972,570,https://www.amazon.in/dp/B19054398,35,Female,4.06,3813
13,The Ten Thousand Doors of January,Alix E. Harrow,dark_fantasy,978-385218379,645,1967,976,https://www.amazon.in/dp/B01548510,33,Female,4.19,2675
13,The Ten Thousand Doors of January,Alix E. Harrow,dark_fantasy,978-806176226,717,1980,409,https://www.amazon.in/dp/B11890810,22,Female,3.65,4510
13,The Ten Thousand Doors of January,Alix E. Harrow,dark_fantasy,978-288494303,214,2008,640,https://www.amazon.in/dp/B08430600,34,Male,4.44,1789
13,The Ten Thousand Doors of January,Alix E. Harrow,dark_fantasy,978-285267560,308,2023,1360,https://www.amazon.in/dp/B24591976,40,Male,3.48,3384
13,The Ten Thousand Doors of January,Alix E. Harrow,dark_fantasy,978-805713699,749,1959,820,https://www.amazon.in/dp/B03413787,23,Female,4.9,1947
13,The Ten Thousand Doors of January,Alix E. Harrow,dark_fantasy,978-362552615,741,2019,616,https://www.amazon.in/dp/B16168412,30,Female,4.61,2195
13,The Ten Thousand Doors of January,Alix E. Harrow,dark_fantasy,978-597171931,654,1978,530,https://www.amazon.in/dp/B15862755,33,Female,4.67,2034
13,The Ten Thousand Doors of January,Alix E. Harrow,dark_fantasy,978-720202856,660,1964,569,https://www.amazon.in/dp/B18361775,23,Female,5.0,32
13,The Ten Thousand Doors of January,Alix E. Harrow,dark_fantasy,978-159525591,489,1981,1420,https://www.amazon.in/dp/B19841593,25,Female,2.71,4087
13,The Ten Thousand Doors of January,Alix E. Harrow,dark_fantasy,978-977784205,484,1967,1386,https://www.amazon.in/dp/B29706450,43,Male,3.97,2000
13,The Ten Thousand Doors of January,Alix E. Harrow,dark_fantasy,978-908258062,250,1967,946,https://www.amazon.in/dp/B11910845,24,Male,4.94,4499
13,The Ten Thousand Doors of January,Alix E. Harrow,dark_fantasy,978-384876123,717,2012,1442,https://www.amazon.in/dp/B28811505,25,Male,5.0,4258
13,The Ten Thousand Doors of January,Alix E. Harrow,dark_fantasy,978-844446263,531,2015,931,https://www.amazon.in/dp/B04972775,49,Female,4.55,4392
13,The Ten Thousand Doors of January,Alix E. Harrow,dark_fantasy,978-398640009,459,1980,994,https://www.amazon.in/dp/B22375897,31,Male,3.11,4701
13,The Ten Thousand Doors of January,Alix E. Harrow,dark_fantasy,978-472467580,316,1976,1368,https://www.amazon.in/dp/B01383201,45,Male,3.88,1232
13,The Ten Thousand Doors of January,Alix E. Harrow,dark_fantasy,978-199294339,460,1975,1178,https://www.amazon.in/dp/B19579549,45,Female,4.49,1589
13,The Ten Thousand Doors of January,Alix E. Harrow,dark_fantasy,978-604762395,234,1976,1415,https://www.amazon.in/dp/B12559093,19,Male,4.23,4996
13,The Ten Thousand Doors of January,Alix E. Harrow,dark_fantasy,978-262061702,305,1964,624,https://www.amazon.in/dp/B02981040,17,Female,2.65,3781
13,The Ten Thousand Doors of January,Alix E. Harrow,dark_fantasy,978-750512858,241,1964,430,https://www.amazon.in/dp/B17756122,44,Male,2.66,866
13,The Ten Thousand Doors of January,Alix E. Harrow,dark_fantasy,978-874888000,182,2007,478,https://www.amazon.in/dp/B26753560,25,Male,2.86,4344
13,The Ten Thousand Doors of January,Alix E. Harrow,dark_fantasy,978-901841503,369,1954,801,https://www.amazon.in/dp/B24228684,37,Male,5.0,3544
13,The Ten Thousand Doors of January,Alix E. Harrow,dark_fantasy,978-809031694,333,2008,817,https://www.amazon.in/dp/B22738615,40,Male,4.11,1235
13,The Ten Thousand Doors of January,Alix E. Harrow,dark_fantasy,978-124384064,721,2000,1480,https://www.amazon.in/dp/B23359064,30,Male,2.77,2771
13,The Ten Thousand Doors of January,Alix E. Harrow,dark_fantasy,978-407855703,534,1966,235,https://www.amazon.in/dp/B24248973,23,Male,2.95,3014
13,The Ten Thousand Doors of January,Alix E. Harrow,dark_fantasy,978-890255993,151,1977,1365,https://www.amazon.in/dp/B26792145,37,Male,4.93,1060
13,The Ten Thousand Doors of January,Alix E. Harrow,dark_fantasy,978-345740029,614,1965,490,https://www.amazon.in/dp/B14200361,55,Male,4.83,3482
13,The Ten Thousand Doors of January,Alix E. Harrow,dark_fantasy,978-918805585,283,1977,255,https://www.amazon.in/dp/B12257435,35,Female,3.66,1289
13,The Ten Thousand Doors of January,Alix E. Harrow,dark_fantasy,978-553612745,276,1996,1457,https://www.amazon.in/dp/B09041495,17,Female,5.0,1900
13,The Ten Thousand Doors of January,Alix E. Harrow,dark_fantasy,978-743243083,784,1957,1107,https://www.amazon.in/dp/B22432331,50,Female,2.68,3542
13,The Ten Thousand Doors of January,Alix E. Harrow,dark_fantasy,978-235809847,438,2017,419,https://www.amazon.in/dp/B16359232,30,Female,3.18,2148
13,The Ten Thousand Doors of January,Alix E. Harrow,dark_fantasy,978-406505826,183,1981,320,https://www.amazon.in/dp/B01282866,20,Male,4.6,2985
13,The Ten Thousand Doors of January,Alix E. Harrow,dark_fantasy,978-944862559,465,1958,959,https://www.amazon.in/dp/B16839010,45,Female,3.61,3057
13,The Ten Thousand Doors of January,Alix E. Harrow,dark_fantasy,978-369811155,641,1963,480,https://www.amazon.in/dp/B18746810,38,Male,5.0,3566
13,The Ten Thousand Doors of January,Alix E. Harrow,dark_fantasy,978-925875907,271,2015,451,https://www.amazon.in/dp/B04476565,16,Male,4.16,228
13,The Ten Thousand Doors of January,Alix E. Harrow,dark_fantasy,978-528034660,432,1961,1201,https://www.amazon.in/dp/B08110272,53,Male,2.8,4239
13,The Ten Thousand Doors of January,Alix E. Harrow,dark_fantasy,978-819615836,525,2007,419,https://www.amazon.in/dp/B01511403,13,Male,3.44,896
13,The Ten Thousand Doors of January,Alix E. Harrow,dark_fantasy,978-645850703,193,2002,1127,https://www.amazon.in/dp/B05135634,26,Female,2.75,451
13,The Ten Thousand Doors of January,Alix E. Harrow,dark_fantasy,978-151323124,444,1996,1286,https://www.amazon.in/dp/B19254946,37,Female,2.74,2469
13,The Ten Thousand Doors of January,Alix E. Harrow,dark_fantasy,978-311047815,175,1952,1357,https://www.amazon.in/dp/B14048854,32,Male,2.84,2868
13,The Ten Thousand Doors of January,Alix E. Harrow,dark_fantasy,978-561155913,760,1982,1216,https://www.amazon.in/dp/B04431979,46,Female,3.78,997
13,The Ten Thousand Doors of January,Alix E. Harrow,dark_fantasy,978-820535276,355,2001,520,https://www.amazon.in/dp/B15265122,35,Female,3.1,3593
13,The Ten Thousand Doors of January,Alix E. Harrow,dark_fantasy,978-728297011,215,2017,692,https://www.amazon.in/dp/B08969234,43,Male,2.74,165
13,The Ten Thousand Doors of January,Alix E. Harrow,dark_fantasy,978-556945382,252,1989,876,https://www.amazon.in/dp/B21418312,14,Female,2.21,565
13,The Ten Thousand Doors of January,Alix E. Harrow,dark_fantasy,978-815688145,628,1965,716,https://www.amazon.in/dp/B01329636,14,Female,2.77,2161
13,The Ten Thousand Doors of January,Alix E. Harrow,dark_fantasy,978-704431587,796,1984,1375,https://www.amazon.in/dp/B06285611,42,Male,4.96,2052
13,The Ten Thousand Doors of January,Alix E. Harrow,dark_fantasy,978-145415982,411,2014,277,https://www.amazon.in/dp/B25993383,42,Female,4.85,4908
13,The Ten Thousand Doors of January,Alix E. Harrow,dark_fantasy,978-795813602,216,1975,1148,https://www.amazon.in/dp/B28365488,42,Female,4.42,995
13,The Ten Thousand Doors of January,Alix E. Harrow,dark_fantasy,978-510173692,251,1969,642,https://www.amazon.in/dp/B15809273,42,Female,2.81,412
13,The Ten Thousand Doors of January,Alix E. Harrow,dark_fantasy,978-992189756,328,1991,1094,https://www.amazon.in/dp/B04538909,45,Female,3.24,4232
